      69      64
       0       0  -467.860  -484.862  2589.206     1.400   -10.793    10.882
       0       1  -467.860  -469.857  2586.438     1.400   -10.467    10.559
       0       2  -467.860  -454.851  2583.754     1.400   -10.139    10.235
       0       3  -467.860  -439.846  2581.154     1.400    -9.811     9.910
       0       4  -467.860  -424.841  2578.640     1.400    -9.483     9.585
       0       5  -467.860  -409.835  2576.210     1.400    -9.154     9.259
       0       6  -467.860  -394.830  2573.866     1.400    -8.824     8.933
       0       7  -467.860  -379.824  2571.606     1.400    -8.494     8.607
       0       8  -467.860  -364.819  2569.433     1.400    -8.163     8.281
       0       9  -467.860  -349.814  2567.345     1.400    -7.831     7.955
       0      10  -467.860  -334.808  2565.344     1.400    -7.499     7.628
       0      11  -467.860  -319.803  2563.429     1.400    -7.167     7.301
       0      12  -467.860  -304.797  2561.600     1.400    -6.834     6.975
       0      13  -467.860  -289.792  2559.858     1.400    -6.500     6.649
       0      14  -467.860  -274.786  2558.203     1.400    -6.166     6.323
       0      15  -467.860  -259.781  2556.635     1.400    -5.832     5.997
       0      16  -467.860  -244.776  2555.153     1.400    -5.497     5.672
       0      17  -467.860  -229.770  2553.760     1.400    -5.162     5.348
       0      18  -467.860  -214.765  2552.453     1.400    -4.827     5.025
       0      19  -467.860  -199.760  2551.235     1.400    -4.491     4.704
       0      20  -467.860  -184.754  2550.104     1.400    -4.155     4.384
       0      21  -467.860  -169.749  2549.060     1.400    -3.818     4.067
       0      22  -467.860  -154.743  2548.105     1.400    -3.482     3.752
       0      23  -467.860  -139.738  2547.238     1.400    -3.145     3.442
       0      24  -467.860  -124.732  2546.459     1.400    -2.808     3.137
       0      25  -467.860  -109.727  2545.768     1.400    -2.470     2.839
       0      26  -467.860   -94.722  2545.165     1.400    -2.133     2.551
       0      27  -467.860   -79.716  2544.651     1.400    -1.795     2.276
       0      28  -467.860   -64.711  2544.225     1.400    -1.457     2.021
       0      29  -467.860   -49.705  2543.888     1.400    -1.120     1.793
       0      30  -467.860   -34.700  2543.639     1.400    -0.782     1.603
       0      31  -467.860   -19.695  2543.478     1.400    -0.444     1.469
       0      32  -467.860    -4.689  2543.406     1.400    -0.106     1.404
       0      33  -467.860    10.316  2543.423     1.400     0.232     1.419
       0      34  -467.860    25.322  2543.528     1.400     0.570     1.512
       0      35  -467.860    40.327  2543.722     1.400     0.908     1.669
       0      36  -467.860    55.332  2544.004     1.400     1.246     1.874
       0      37  -467.860    70.338  2544.375     1.400     1.584     2.114
       0      38  -467.860    85.343  2544.833     1.400     1.922     2.378
       0      39  -467.860   100.349  2545.381     1.400     2.259     2.658
       0      40  -467.860   115.354  2546.017     1.400     2.597     2.950
       0      41  -467.860   130.359  2546.740     1.400     2.934     3.251
       0      42  -467.860   145.365  2547.553     1.400     3.271     3.558
       0      43  -467.860   160.370  2548.453     1.400     3.608     3.870
       0      44  -467.860   175.376  2549.441     1.400     3.944     4.185
       0      45  -467.860   190.381  2550.517     1.400     4.281     4.504
       0      46  -467.860   205.387  2551.681     1.400     4.617     4.824
       0      47  -467.860   220.392  2552.933     1.400     4.952     5.146
       0      48  -467.860   235.397  2554.272     1.400     5.288     5.469
       0      49  -467.860   250.403  2555.698     1.400     5.623     5.794
       0      50  -467.860   265.408  2557.212     1.400     5.957     6.119
       0      51  -467.860   280.414  2558.813     1.400     6.292     6.445
       0      52  -467.860   295.419  2560.501     1.400     6.625     6.771
       0      53  -467.860   310.424  2562.276     1.400     6.959     7.097
       0      54  -467.860   325.430  2564.137     1.400     7.291     7.424
       0      55  -467.860   340.435  2566.084     1.400     7.624     7.750
       0      56  -467.860   355.440  2568.118     1.400     7.956     8.077
       0      57  -467.860   370.446  2570.238     1.400     8.287     8.403
       0      58  -467.860   385.452  2572.444     1.400     8.618     8.730
       0      59  -467.860   400.457  2574.735     1.400     8.948     9.056
       0      60  -467.860   415.462  2577.111     1.400     9.277     9.381
       0      61  -467.860   430.467  2579.573     1.400     9.606     9.707
       0      62  -467.860   445.473  2582.119     1.400     9.934    10.032
       0      63  -467.860   460.478  2584.750     1.400    10.262    10.356
       1       0  -454.860  -460.478  2582.429     1.688   -10.271    10.408
       1       1  -454.860  -445.473  2579.795     1.688    -9.944    10.084
       1       2  -454.860  -430.467  2577.247     1.688    -9.615     9.761
       1       3  -454.860  -415.462  2574.783     1.688    -9.286     9.437
       1       4  -454.860  -400.457  2572.404     1.688    -8.956     9.112
       1       5  -454.860  -385.452  2570.111     1.688    -8.625     8.788
       1       6  -454.860  -370.446  2567.904     1.688    -8.294     8.463
       1       7  -454.860  -355.440  2565.782     1.688    -7.963     8.139
       1       8  -454.860  -340.435  2563.746     1.688    -7.631     7.814
       1       9  -454.860  -325.430  2561.797     1.688    -7.298     7.490
       1      10  -454.860  -310.424  2559.934     1.688    -6.965     7.166
       1      11  -454.860  -295.419  2558.158     1.688    -6.631     6.842
       1      12  -454.860  -280.414  2556.468     1.688    -6.297     6.519
       1      13  -454.860  -265.408  2554.866     1.688    -5.963     6.196
       1      14  -454.860  -250.403  2553.351     1.688    -5.628     5.875
       1      15  -454.860  -235.397  2551.923     1.688    -5.293     5.555
       1      16  -454.860  -220.392  2550.583     1.688    -4.957     5.236
       1      17  -454.860  -205.387  2549.330     1.688    -4.621     4.919
       1      18  -454.860  -190.381  2548.165     1.688    -4.285     4.605
       1      19  -454.860  -175.376  2547.088     1.688    -3.948     4.293
       1      20  -454.860  -160.370  2546.098     1.688    -3.611     3.986
       1      21  -454.860  -145.365  2545.197     1.688    -3.274     3.683
       1      22  -454.860  -130.359  2544.384     1.688    -2.937     3.387
       1      23  -454.860  -115.354  2543.660     1.688    -2.599     3.099
       1      24  -454.860  -100.349  2543.023     1.688    -2.261     2.822
       1      25  -454.860   -85.343  2542.476     1.688    -1.924     2.559
       1      26  -454.860   -70.338  2542.016     1.688    -1.586     2.316
       1      27  -454.860   -55.332  2541.645     1.688    -1.247     2.099
       1      28  -454.860   -40.327  2541.363     1.688    -0.909     1.917
       1      29  -454.860   -25.322  2541.169     1.688    -0.571     1.782
       1      30  -454.860   -10.316  2541.064     1.688    -0.233     1.704
       1      31  -454.860     4.689  2541.047     1.688     0.106     1.691
       1      32  -454.860    19.695  2541.119     1.688     0.444     1.746
       1      33  -454.860    34.700  2541.280     1.688     0.782     1.861
       1      34  -454.860    49.705  2541.529     1.688     1.121     2.026
       1      35  -454.860    64.711  2541.867     1.688     1.459     2.231
       1      36  -454.860    79.716  2542.293     1.688     1.797     2.465
       1      37  -454.860    94.722  2542.808     1.688     2.135     2.721
       1      38  -454.860   109.727  2543.411     1.688     2.473     2.994
       1      39  -454.860   124.732  2544.102     1.688     2.810     3.278
       1      40  -454.860   139.738  2544.882     1.688     3.148     3.571
       1      41  -454.860   154.743  2545.750     1.688     3.485     3.872
       1      42  -454.860   169.749  2546.706     1.688     3.822     4.178
       1      43  -454.860   184.754  2547.750     1.688     4.159     4.488
       1      44  -454.860   199.760  2548.883     1.688     4.495     4.801
       1      45  -454.860   214.765  2550.102     1.688     4.831     5.117
       1      46  -454.860   229.770  2551.410     1.688     5.167     5.435
       1      47  -454.860   244.776  2552.805     1.688     5.502     5.755
       1      48  -454.860   259.781  2554.288     1.688     5.837     6.076
       1      49  -454.860   274.786  2555.857     1.688     6.172     6.398
       1      50  -454.860   289.792  2557.514     1.688     6.506     6.721
       1      51  -454.860   304.797  2559.258     1.688     6.840     7.044
       1      52  -454.860   319.803  2561.088     1.688     7.173     7.368
       1      53  -454.860   334.808  2563.005     1.688     7.506     7.693
       1      54  -454.860   349.814  2565.008     1.688     7.838     8.017
       1      55  -454.860   364.819  2567.098     1.688     8.170     8.342
       1      56  -454.860   379.824  2569.273     1.688     8.501     8.666
       1      57  -454.860   394.830  2571.534     1.688     8.832     8.991
       1      58  -454.860   409.835  2573.881     1.688     9.162     9.315
       1      59  -454.860   424.841  2576.313     1.688     9.492     9.639
       1      60  -454.860   439.846  2578.830     1.688     9.820     9.963
       1      61  -454.860   454.851  2581.431     1.688    10.149    10.287
       1      62  -454.860   469.857  2584.118     1.688    10.476    10.610
       1      63  -454.860   484.862  2586.888     1.688    10.803    10.932
       2       0  -441.860  -484.862  2584.634     1.977   -10.812    10.990
       2       1  -441.860  -469.857  2581.861     1.977   -10.485    10.668
       2       2  -441.860  -454.851  2579.173     1.977   -10.158    10.346
       2       3  -441.860  -439.846  2576.569     1.977    -9.829    10.024
       2       4  -441.860  -424.841  2574.049     1.977    -9.500     9.702
       2       5  -441.860  -409.835  2571.615     1.977    -9.170     9.379
       2       6  -441.860  -394.830  2569.267     1.977    -8.840     9.057
       2       7  -441.860  -379.824  2567.004     1.977    -8.509     8.734
       2       8  -441.860  -364.819  2564.826     1.977    -8.177     8.411
       2       9  -441.860  -349.814  2562.735     1.977    -7.845     8.089
       2      10  -441.860  -334.808  2560.730     1.977    -7.513     7.767
       2      11  -441.860  -319.803  2558.811     1.977    -7.180     7.445
       2      12  -441.860  -304.797  2556.979     1.977    -6.846     7.124
       2      13  -441.860  -289.792  2555.234     1.977    -6.512     6.804
       2      14  -441.860  -274.786  2553.576     1.977    -6.177     6.485
       2      15  -441.860  -259.781  2552.005     1.977    -5.843     6.167
       2      16  -441.860  -244.776  2550.521     1.977    -5.507     5.850
       2      17  -441.860  -229.770  2549.125     1.977    -5.171     5.535
       2      18  -441.860  -214.765  2547.816     1.977    -4.835     5.223
       2      19  -441.860  -199.760  2546.595     1.977    -4.499     4.913
       2      20  -441.860  -184.754  2545.462     1.977    -4.162     4.607
       2      21  -441.860  -169.749  2544.417     1.977    -3.825     4.305
       2      22  -441.860  -154.743  2543.459     1.977    -3.488     4.009
       2      23  -441.860  -139.738  2542.591     1.977    -3.151     3.719
       2      24  -441.860  -124.732  2541.810     1.977    -2.813     3.437
       2      25  -441.860  -109.727  2541.118     1.977    -2.475     3.167
       2      26  -441.860   -94.722  2540.514     1.977    -2.137     2.911
       2      27  -441.860   -79.716  2539.999     1.977    -1.798     2.672
       2      28  -441.860   -64.711  2539.573     1.977    -1.460     2.457
       2      29  -441.860   -49.705  2539.234     1.977    -1.122     2.273
       2      30  -441.860   -34.700  2538.985     1.977    -0.783     2.126
       2      31  -441.860   -19.695  2538.824     1.977    -0.444     2.026
       2      32  -441.860    -4.689  2538.752     1.977    -0.106     1.980
       2      33  -441.860    10.316  2538.769     1.977     0.233     1.990
       2      34  -441.860    25.322  2538.874     1.977     0.571     2.058
       2      35  -441.860    40.327  2539.068     1.977     0.910     2.176
       2      36  -441.860    55.332  2539.351     1.977     1.249     2.338
       2      37  -441.860    70.338  2539.722     1.977     1.587     2.535
       2      38  -441.860    85.343  2540.182     1.977     1.925     2.759
       2      39  -441.860   100.349  2540.730     1.977     2.264     3.005
       2      40  -441.860   115.354  2541.367     1.977     2.602     3.267
       2      41  -441.860   130.359  2542.093     1.977     2.939     3.542
       2      42  -441.860   145.365  2542.906     1.977     3.277     3.827
       2      43  -441.860   160.370  2543.808     1.977     3.615     4.119
       2      44  -441.860   175.376  2544.798     1.977     3.952     4.418
       2      45  -441.860   190.381  2545.876     1.977     4.289     4.722
       2      46  -441.860   205.387  2547.042     1.977     4.625     5.029
       2      47  -441.860   220.392  2548.296     1.977     4.961     5.340
       2      48  -441.860   235.397  2549.638     1.977     5.297     5.653
       2      49  -441.860   250.403  2551.067     1.977     5.633     5.969
       2      50  -441.860   265.408  2552.583     1.977     5.968     6.286
       2      51  -441.860   280.414  2554.187     1.977     6.303     6.605
       2      52  -441.860   295.419  2555.878     1.977     6.637     6.924
       2      53  -441.860   310.424  2557.656     1.977     6.971     7.245
       2      54  -441.860   325.430  2559.521     1.977     7.305     7.566
       2      55  -441.860   340.435  2561.472     1.977     7.638     7.888
       2      56  -441.860   355.440  2563.509     1.977     7.970     8.210
       2      57  -441.860   370.446  2565.633     1.977     8.302     8.532
       2      58  -441.860   385.452  2567.842     1.977     8.633     8.855
       2      59  -441.860   400.457  2570.137     1.977     8.964     9.178
       2      60  -441.860   415.462  2572.518     1.977     9.294     9.500
       2      61  -441.860   430.467  2574.984     1.977     9.623     9.823
       2      62  -441.860   445.473  2577.535     1.977     9.952    10.145
       2      63  -441.860   460.478  2580.171     1.977    10.281    10.467
       3       0  -428.860  -460.478  2577.976     2.266   -10.289    10.533
       3       1  -428.860  -445.473  2575.338     2.266    -9.961    10.213
       3       2  -428.860  -430.467  2572.785     2.266    -9.632     9.892
       3       3  -428.860  -415.462  2570.317     2.266    -9.302     9.572
       3       4  -428.860  -400.457  2567.934     2.266    -8.972     9.251
       3       5  -428.860  -385.452  2565.637     2.266    -8.641     8.931
       3       6  -428.860  -370.446  2563.426     2.266    -8.309     8.610
       3       7  -428.860  -355.440  2561.300     2.266    -7.977     8.290
       3       8  -428.860  -340.435  2559.261     2.266    -7.644     7.971
       3       9  -428.860  -325.430  2557.308     2.266    -7.311     7.652
       3      10  -428.860  -310.424  2555.442     2.266    -6.977     7.334
       3      11  -428.860  -295.419  2553.663     2.266    -6.643     7.017
       3      12  -428.860  -280.414  2551.970     2.266    -6.308     6.702
       3      13  -428.860  -265.408  2550.365     2.266    -5.973     6.387
       3      14  -428.860  -250.403  2548.847     2.266    -5.638     6.075
       3      15  -428.860  -235.397  2547.417     2.266    -5.302     5.765
       3      16  -428.860  -220.392  2546.074     2.266    -4.966     5.457
       3      17  -428.860  -205.387  2544.819     2.266    -4.629     5.153
       3      18  -428.860  -190.381  2543.652     2.266    -4.292     4.853
       3      19  -428.860  -175.376  2542.573     2.266    -3.955     4.557
       3      20  -428.860  -160.370  2541.582     2.266    -3.618     4.268
       3      21  -428.860  -145.365  2540.679     2.266    -3.280     3.986
       3      22  -428.860  -130.359  2539.865     2.266    -2.942     3.713
       3      23  -428.860  -115.354  2539.139     2.266    -2.604     3.451
       3      24  -428.860  -100.349  2538.502     2.266    -2.266     3.204
       3      25  -428.860   -85.343  2537.953     2.266    -1.927     2.974
       3      26  -428.860   -70.338  2537.493     2.266    -1.588     2.767
       3      27  -428.860   -55.332  2537.121     2.266    -1.250     2.588
       3      28  -428.860   -40.327  2536.838     2.266    -0.911     2.442
       3      29  -428.860   -25.322  2536.644     2.266    -0.572     2.337
       3      30  -428.860   -10.316  2536.539     2.266    -0.233     2.278
       3      31  -428.860     4.689  2536.522     2.266     0.106     2.268
       3      32  -428.860    19.695  2536.594     2.266     0.445     2.309
       3      33  -428.860    34.700  2536.755     2.266     0.784     2.398
       3      34  -428.860    49.705  2537.005     2.266     1.123     2.529
       3      35  -428.860    64.711  2537.343     2.266     1.461     2.696
       3      36  -428.860    79.716  2537.770     2.266     1.800     2.894
       3      37  -428.860    94.722  2538.286     2.266     2.139     3.115
       3      38  -428.860   109.727  2538.890     2.266     2.477     3.357
       3      39  -428.860   124.732  2539.583     2.266     2.815     3.613
       3      40  -428.860   139.738  2540.364     2.266     3.153     3.882
       3      41  -428.860   154.743  2541.233     2.266     3.491     4.161
       3      42  -428.860   169.749  2542.191     2.266     3.829     4.448
       3      43  -428.860   184.754  2543.237     2.266     4.166     4.741
       3      44  -428.860   199.760  2544.371     2.266     4.503     5.040
       3      45  -428.860   214.765  2545.593     2.266     4.840     5.343
       3      46  -428.860   229.770  2546.903     2.266     5.176     5.649
       3      47  -428.860   244.776  2548.301     2.266     5.512     5.958
       3      48  -428.860   259.781  2549.786     2.266     5.848     6.270
       3      49  -428.860   274.786  2551.358     2.266     6.183     6.584
       3      50  -428.860   289.792  2553.018     2.266     6.518     6.899
       3      51  -428.860   304.797  2554.765     2.266     6.852     7.215
       3      52  -428.860   319.803  2556.598     2.266     7.186     7.533
       3      53  -428.860   334.808  2558.519     2.266     7.519     7.851
       3      54  -428.860   349.814  2560.526     2.266     7.852     8.171
       3      55  -428.860   364.819  2562.619     2.266     8.185     8.490
       3      56  -428.860   379.824  2564.798     2.266     8.516     8.810
       3      57  -428.860   394.830  2567.063     2.266     8.848     9.131
       3      58  -428.860   409.835  2569.414     2.266     9.178     9.451
       3      59  -428.860   424.841  2571.850     2.266     9.508     9.772
       3      60  -428.860   439.846  2574.371     2.266     9.838    10.093
       3      61  -428.860   454.851  2576.977     2.266    10.166    10.413
       3      62  -428.860   469.857  2579.668     2.266    10.494    10.734
       3      63  -428.860   484.862  2582.443     2.266    10.822    11.054
       4       0  -415.860  -484.862  2580.316     2.556   -10.831    11.125
       4       1  -415.860  -469.857  2577.539     2.556   -10.503    10.806
       4       2  -415.860  -454.851  2574.846     2.556   -10.175    10.488
       4       3  -415.860  -439.846  2572.237     2.556    -9.846    10.169
       4       4  -415.860  -424.841  2569.714     2.556    -9.516     9.850
       4       5  -415.860  -409.835  2567.276     2.556    -9.186     9.532
       4       6  -415.860  -394.830  2564.923     2.556    -8.855     9.214
       4       7  -415.860  -379.824  2562.656     2.556    -8.524     8.896
       4       8  -415.860  -364.819  2560.475     2.556    -8.191     8.578
       4       9  -415.860  -349.814  2558.380     2.556    -7.859     8.261
       4      10  -415.860  -334.808  2556.372     2.556    -7.526     7.945
       4      11  -415.860  -319.803  2554.450     2.556    -7.192     7.630
       4      12  -415.860  -304.797  2552.615     2.556    -6.858     7.316
       4      13  -415.860  -289.792  2550.866     2.556    -6.523     7.004
       4      14  -415.860  -274.786  2549.205     2.556    -6.188     6.693
       4      15  -415.860  -259.781  2547.632     2.556    -5.853     6.384
       4      16  -415.860  -244.776  2546.145     2.556    -5.517     6.078
       4      17  -415.860  -229.770  2544.747     2.556    -5.180     5.775
       4      18  -415.860  -214.765  2543.436     2.556    -4.844     5.475
       4      19  -415.860  -199.760  2542.212     2.556    -4.507     5.180
       4      20  -415.860  -184.754  2541.077     2.556    -4.169     4.889
       4      21  -415.860  -169.749  2540.031     2.556    -3.832     4.605
       4      22  -415.860  -154.743  2539.072     2.556    -3.494     4.328
       4      23  -415.860  -139.738  2538.201     2.556    -3.156     4.060
       4      24  -415.860  -124.732  2537.420     2.556    -2.818     3.803
       4      25  -415.860  -109.727  2536.726     2.556    -2.479     3.560
       4      26  -415.860   -94.722  2536.122     2.556    -2.140     3.333
       4      27  -415.860   -79.716  2535.605     2.556    -1.802     3.127
       4      28  -415.860   -64.711  2535.178     2.556    -1.463     2.944
       4      29  -415.860   -49.705  2534.839     2.556    -1.124     2.792
       4      30  -415.860   -34.700  2534.590     2.556    -0.784     2.673
       4      31  -415.860   -19.695  2534.428     2.556    -0.445     2.594
       4      32  -415.860    -4.689  2534.356     2.556    -0.106     2.558
       4      33  -415.860    10.316  2534.373     2.556     0.233     2.566
       4      34  -415.860    25.322  2534.479     2.556     0.572     2.619
       4      35  -415.860    40.327  2534.673     2.556     0.912     2.713
       4      36  -415.860    55.332  2534.956     2.556     1.251     2.845
       4      37  -415.860    70.338  2535.328     2.556     1.590     3.010
       4      38  -415.860    85.343  2535.789     2.556     1.929     3.201
       4      39  -415.860   100.349  2536.338     2.556     2.267     3.416
       4      40  -415.860   115.354  2536.976     2.556     2.606     3.649
       4      41  -415.860   130.359  2537.702     2.556     2.945     3.898
       4      42  -415.860   145.365  2538.518     2.556     3.283     4.159
       4      43  -415.860   160.370  2539.421     2.556     3.621     4.431
       4      44  -415.860   175.376  2540.413     2.556     3.959     4.711
       4      45  -415.860   190.381  2541.493     2.556     4.296     4.997
       4      46  -415.860   205.387  2542.661     2.556     4.633     5.290
       4      47  -415.860   220.392  2543.917     2.556     4.970     5.587
       4      48  -415.860   235.397  2545.261     2.556     5.307     5.888
       4      49  -415.860   250.403  2546.692     2.556     5.643     6.193
       4      50  -415.860   265.408  2548.211     2.556     5.978     6.500
       4      51  -415.860   280.414  2549.818     2.556     6.314     6.809
       4      52  -415.860   295.419  2551.512     2.556     6.649     7.121
       4      53  -415.860   310.424  2553.293     2.556     6.983     7.434
       4      54  -415.860   325.430  2555.160     2.556     7.317     7.748
       4      55  -415.860   340.435  2557.115     2.556     7.651     8.064
       4      56  -415.860   355.440  2559.156     2.556     7.984     8.380
       4      57  -415.860   370.446  2561.283     2.556     8.316     8.697
       4      58  -415.860   385.452  2563.496     2.556     8.648     9.015
       4      59  -415.860   400.457  2565.795     2.556     8.979     9.333
